"storyID","storytitle","storyContent","storyLatitude","storyLongitude","storyCountry","participantID"
"476","Genèse d'un Centre Social (1)","<p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;""><span style=""font-size: 12pt;"">J’emménage à Paris, porte d’Aubervilliers en 1999. Le gardien de l’immeuble me dit que sa construction date de quatre à cinq ans. Outre la séduction de l’appartement, je suis surprise de l’environnement&nbsp;: présence importante de très jeunes personnes prostituées, de jour comme de nuit. La proximité des entrepôts, ce bâtiment le plus long de Paris dit-on, doit favoriser cette fréquentation. Autre surprise, des files d’attente interminables sur le pont de la rue d’Aubervilliers. Des femmes allaitant de tout nouveau-né, installées sur le trottoir avec de nombreux autres migrants parfois la nuit durant pour accéder au service des étrangers de la préfecture afin d’obtenir une autorisation de séjour.</span></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;""><o:p></o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;""><o:p>&nbsp;</o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Étant encore en activités et rendant visite à mes parents le week-end en province, je m’investis peu dans cet environnement. À ma retraite, en 2006, je m’inscris à la Régie de quartier du XIX°. Celle-ci propose des visites de quartier pour en connaître les équipements. Je m’engage alors au sein du centre social «&nbsp;Espace 19&nbsp;» de la rue de Cambrai. La Régie propose des ateliers mosaïques.<o:p></o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Je m’y exerce quelques temps, puis le contrat de l’animatrice étant terminé, je rejoins le «&nbsp;Club-Sénior&nbsp;» Charles Lauth dans le 18° arrondissement pour poursuivre cette activité.</p>","48.8984950543693","2.37153096430767","France","P3"
"478","Genèse d'un Centre Social (3)","<p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Dans cette explosion urbanistique, l’association des habitants porteuse du projet de centre social s’active. Un projet social est en cours d’élaboration, une journée «&nbsp;portes ouvertes&nbsp;» rendu possible par l’attribution d’un local de préfiguration, permet d’accueillir des propositions pour le choix d’un nom pour ce nouveau centre. Rosa Parks en référence à ce nouveau quartier est choisi à la majorité.<o:p></o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Au cours de ces longues années d’élaboration, la compagnie du&nbsp; «&nbsp;son des rues&nbsp;» a soutenu les débats avec les habitants en visitant les chantiers, en restituant les perspectives dans ces courts métrages.&nbsp; Mais il est difficile de mobiliser à long sur un objectif ...qui n’arrive jamais&nbsp;! Ainsi il y a&nbsp; une grande déperdition des bonnes volontés entre 2010 date du premier contact et fin 2016 date de l’inauguration. Toute fois même mal installé, même avec le «&nbsp;turnover&nbsp;» des militants participants, le centre social s’est inscrit dans les activités des associations déjà présentes&nbsp;: fête de quartier, rue aux enfants, repas conviviaux, lectures «&nbsp;hors les murs&nbsp;» avec «&nbsp;lire à Paris&nbsp;», squares en fête etc.<o:p></o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Toutes ces activités demandaient une coordination souple et efficace avec les intervenants locaux.<o:p></o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;""><o:p>&nbsp;</o:p></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">Un «&nbsp;POUVOIR D’AGIR&nbsp;» des habitants selon les principes de l’«&nbsp;éducation populaire&nbsp;» se construisait peu à peu pour enfin aboutir le premier décembre 2016 à l’inauguration de locaux flambant neufs, que beaucoup nous envie. Ce 1° décembre date anniversaire du refus de Rosa Parks de céder sa place à un homme blanc en 1955 dans un contexte de ségrégation raciale aux États-Unis d’Amérique.</p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;""><br></p><p class=""Standard"" style=""margin: 0cm; color: rgb(0, 0, 0); font-size: 12pt; font-family: &quot;Liberation Serif&quot;, serif;"">DIsponisble depuis ma retraite je me suis engagée dans l’enjeu des participations</p>","48.8983872572953","2.37149119377136","France","P3"
"599","Peixeira é peixeira e rainha do dizer e do fazer no Mercado da Ribeira","Na casa onde hoje funciona  a Fundação José Saramago, Casa dos Bicos, cuja fachada é de pedra em forma de diamante, um amigo meu quando veio de Moçambique, abriu   um restaurante a que deu o nome de  “Ponta de Diamante"".

Para aceder ao restaurante, passava -se por um “arquinho” , virava-se à direita  e  no topo de uma pequena escada, encontrava-se a entrada principal.

O Mercado da Ribeira foi o local eleito, por este meu amigo, para as compras.
A diversidade do peixe, carne, enchidos e produtos hortícolas todos de qualidade e frescos, eram “meio caminho andado” para a confecção de boa comida.

Nós nas  vindas a Lisboa,  ficámos algumas vezes na casa deste  amigo. Tive, portanto, a oportunidade de o acompanhar às compras.

Madrugava-se para se ter acesso ao que de melhor se comercializava e também para podermos participar da azáfama e da original tipicidade do lugar.

Os clientes , donos de  restaurantes, tasquinhas e cafés , parte integrante do conjunto,  tinham criado hábitos de fazer as compras a determinados vendedores . Estabelecia-se , portanto, uma mútua empatia/confiança que dava azo a que se tratassem uns aos outros pelos seus  nomes próprios .

Notava-se  a cumplicidade e o carinho na preocupação em sugerir o produto melhor mais fresco e da época.

A publicidade mais sonante, aguerrida , diversificada e frequente e cabia às peixeiras que nesse tempo ainda cantavam os seus pregões:


“ Oh freguês , oh freguesa, olhe aqui este lindo peixinho, peixinho  fresquinho, fresquinho, ainda a saltar  e bom para a sua mesa”


“ Venha , venha aqui à  minha banca que há peixe vivo , vivinho da costa, do melhor,  ah! muito melhor que o da vizinha”!!!!

E  claro que no aceso da venda  a discussão de banca para banca não podia faltar.

Era vulgar a  “peixeirada” da forte e da grossa , acontecer!

Não podendo usar à vontade o useiro e vezeiro calão, (por ter sido proibido e alvo de multa durante um determinado tempo), elas para não  infringirem a norma , em substituição do vernáculo, ganharam o hábito de dizer:

 “ cala-te boca” , “ cala-te boca” sendo isto acompanhado em simultâneo, pelo característico gesto de bater na boca, com as costas da  mão.

Os acontecimentos eram díspares e algumas vezes impensáveis como aquele que mais tarde, vim a saber.

Meu amigo havia sido o personagem principal de uma cena  mirabolante, à qual não assisti, e que apesar da relutância , da natural timidez e do insólito da situação, acabou por nos ser contada, ficando a fazer parte do espólio dos amigos mais próximos.

Por altura do Natal  os cauteleiros por norma  iam ao Mercado da Ribeira vender lotaria. À época o prémio  era chorudo e tentador e ainda não havia Totoloto nem Euromilhões.( isto foi na  década de 70.)

Os proprietários das variadíssimas bancas, tal como as peixeiras eram  , por norma, potenciais compradores .

Todos, nessas alturas, sonhavam com um prémio extra no sapatinho

No entanto naquele dia , já muito próximo da data festiva, a venda para o cauteleiro  não estava a correr de feição.

Foi então que uma  das peixeiras resolveu ir em seu auxílio, com uma ideia brilhante.

E se melhor pensou, mais rápido executou.

Num assomo de ousadia e imaginação, cortou as cautelas. Com elas na mão, dirigiu-se ao meu amigo , que se encontrava no meio do mercado, e vai daí , toca de passá-las l, às cautelas, uma a uma pela braguilha das calças, ao mesmo tempo que gritava a plenos pulmões:

“ comprem meninas comprem, não percam esta oportunidade minhas lindas, comprem que isto, passado pela braguilha dum jovem e bonito só pode dar sorte, de certeza” !

Vá vá vá toca a comprar….E num  ápice, as encalhadas cautelas, desapareceram…. tudo vendido!!!

Meu amigo, como era de esperar, para além de paralisado  de surpresa ficou completamente atarantadinho sem saber o que fazer a não ser ficar quietinho e  aguentar-se à liça

Peixeira é peixeira e rainha do dizer e do fazer no Mercado da Ribeira ….

Ali tudo era  único e eu tive a oportunidade directa ou indirecta de vivenciar um espaço, com uma vida, uma forma de agir e de estar, muito próprio, muito típico e muito genuinamente português

Anos depois foi interessante constatar a completa mudança…

Já não é a matéria prima o que lá se transaciona , mas sim o produto final pronto a ser degustado e num lugar que lhe faz  jus","38.7071074541598","-9.14543688297272","Portugal","L20"
"598","Um filme","Quando a gente chegou, a gente foi naquele elevador de Santa Justa, em ferro, eu fui com a minha filha, pequenininha. Ela estava com um ano. A gente subiu o elevador, achei tão giro. Eu lembro da sensação de a gente ir subindo aquele elevador, eu , ela e o pai dela. Bem gostoso. 
Estava falando com um amigo meu, ele fala que eu sou provinciana, porque todo o dia eu falo «Mas isso é lindo!». 
Ontem estacionei o carro. Fui para uma despedida de um amigo e estacionei o carro num sítio. E de repente olha e parece que está no meio de um filme. Ali no Chiado. Ali no meio, você sobe a Rua do Alecrim para ir para onde era a Embaixada do Brasil. A praça Camões. Aquela zona, parei o carro ali no meio, por trás do palácio das especiarias, no meio. Quase não mas um amigo falou assim «Olha, quando você precisar parar o carro, pára o carro aqui que ninguém nunca vem para cá, que é difícil você conseguir entrar e é bem localizado». E eu parei o carro ali e parece que a gente está num filme. Os prédios estão todos remodelados por causa dos turistas. Mas foi ótimo porque a cidade está linda. Com aquelas luminárias antigas.&nbsp;","38.7097360270242","-9.14311945438385","Portugal","L19"
"600","O homem na água","It was a cold night, it was October 2020, it was a long lockdown inside out. Around 2am, I was walking from Praça do Comércio to Ribeira das Naus when something caught my attention. Right in front of the concrete steps where hundreds of people sit down during the day time, a few meters inside the water, a man stood still. He was in his late 20s, had a black backpack on and was looking to the other side. The water reached up to his chest, and it was pitch dark. I need to be honest. It was not completely dark. In the background, one could see the lights from Cacilhas and Barreiro glittering, and right about where the man’s head stood, an intermittent light was making its way. The man in the water was having a smoke. My mind started to form some explanations. Was I witnessing a suicide attempt? Was the man experiencing the essence of life, smoking immersed in the water and looking at the horizon with firm eyes? Was he on drugs? Or was it a religious practice, a purification in the waters as it is a custom in the East? 
I stayed there for over an hour. The man never turned his sight back to the land, always looking forward. When a boat passed by, he struggled to stay where he could touch with his feet. When a cigarette finished, he pulled out another one. I promised to myself that I would stay there forever, or at least until the man drowned and I could save his life. Or until he got tired of the waves, and made his way back to the shore, he would have answered my question: “What was it all about?” I was not alone, and the person on my side was cold, colder than the man in the water. So I left. What happened to you, pal?","38.7055481920222","-9.14089858531952","Portugal","L21"
"578","El patrimonio oculto","“Volvemos a casa?” me dice tocándome la pierna. 
 
Estoy sentada en el borde de un sofá sin funda y me siento hinchada de cerveza, aunque no haya bebido tanto. No tomaba desde hace mucho, pero quería celebrar este placebo de normalidad que casualmente concluyó un inusual díìa pandémico. Es la 1 de la mañana, estoy que me duermo pero no quiero irme, quiero que se atrape en mis ojos cansados el sueño bohemio que puedo observar delante mìo en directo, sin pantallas ni filtros.  
 
Bajamos las escaleras en silencio, nos abren la puerta clandestinamente. Dejamos la iglesia okupada, agradeciendo por el pequeño ritual de regeneración que nos ha permitido vivir.  
 
Con cuidado. 
Amén.  
 
Caminamos en silencio por las calles desiertas del Gótico, marcha fúnebre en memoria de la vida de Noche, tan precocemente asesinada por un tal Toque de Queda. Los pies se mueven despacio mientras que los ojos escrutan meticulosamente las paredes de las calles que por años nos acompañaron en nuestras pequeñas aventuras cotidianas. Sonrío nostálgicamente, como si estuviera mirando un gran álbum familiar.  
 
“¿Te parece si volvemos en bici?”  
 
Volamos por la ciudad, dejándonos el pasado y la policía atrás, abrazados por la brisa poètica de una ciudad que sigue siendo bella, aunque dolida.&nbsp;&nbsp;","41.3891075150507","2.18619078397751","España","B15"
"596","Les livres suspendus","On est à l’entrée de la Forêt Linéaire, entre le cinéma UGC et la passerelle qui nous ramène au Millénaire. C’est ici qu’a commencé la première opération des livres suspendus. Alors, pourquoi les livres suspendus ? On était en pleine urgence sanitaire, le confinement avait commencé, le gouvernement avait jugé qu’il n’était pas utile et primordial pour les habitants d’avoir accès aux librairies. Du coup, ma réponse était : "" Ne vous en faites pas, si vous ne pouvez pas aller à la librairie, les livres viendront à vous"" . Maintenant, sans contexte, de toute manière on aurait quand même suspendu ces livres. C’est une façon de s’implanter sur le territoire. Et ma vision du quartier à la base c’est une préoccupation d’habitant. C’est à nous les habitants de voir ce qu’on peut faire lorsqu’on a l’intention de s’impliquer et comment changer son quartier avant de demander de l’aide aux institutions et&nbsp; aux collectivités locales. C’est à nous les habitants de prendre le quartier en main. Alors pourquoi les livres ? C’est pour le côté poétique et inattendu. Une façon de dire aux gens qui vont passer qu’un inconnu vous offre un cadeau. En même temps j’y vois un intérêt pédagogique, que pouvons-nous transmettre demain à nos enfants ? La transmission&nbsp;<span style=""color: inherit; font-family: inherit;"">de parents qui se sont investis et qui se sont battus pour apporter une qualité de vie au quartier et ça c’est à la portée de tout le monde. On peut faire le bonheur de tout le monde avec trois fois rien, il faut juste avoir envie de le faire.&nbsp;</span><div><div><br></div><div>Quand j’ai fait l’opération des livres suspendus avec ma fille, j’ai croisé en direct des personnes qui venaient prendre des livres et je me rappelle d’une dame qui m’a demandé pourquoi je faisais ça. Ma réponse a été la suivante : ma gratification, je la trouve par le commentaire des gens, de voir une personne prendre un livre. Le sourire que la personne me rend, veut dire que l’opération est réussie. J’ai reçu de très beaux messages, je vais vous en lire quelques-uns.&nbsp;</div><div><br></div><div>Message reçu le 12 novembre 2020, « Bonjour, je me baladais dans le 19ème arrondissement de Paris lors de ma pause déjeuner. Et là, je vois un petit sac pendouiller en traversant le pont au-dessus du périphérique, je m’approche doucement, regarde autour de moi, saisit ce petit sac et découvre un livre aussi bien emmailloté qu’un nouveau-né. Que faire ? Le prendre ou le laisser ici ? Et puis ce petit mot, que dis-je, cette invitation à la lecture, alors oui, je me décide, moi le timide, l’homme honnête a décroché ce présent inattendu, doucement je le glisse dans mon sac mais avant que je jette tout de même un œil autour de moi de nouveau . De retour au bureau, je libère l’ouvrage de son manteau de cellophane, et me promet de le dévorer dès ce soir. Vous avez réussi à me coller le sourire aux lèvres pour la journée. Très agréablement surpris par cette superbe initiative. » Un autre témoignage, cette dame s’appelle Nathalie. « Bonjour, belle opération entre le 19e et Aubervilliers, je vous avoue qu’au départ j’ai hésité à décrocher le livre, comme beaucoup d’autres ». Ensuite, un autre témoignage, « Bonjour je travaille au ministère de la justice dans le 19è, je tenais à vous remercier pour cette belle initiative que vous avez prise d’offrir des livres aux riverains du Millénaire. Ce matin, c’est un arbre décoré de bouquins qui s’offrait aux passants empruntant la passerelle. C’est une bien jolie vision et j’en ai poussé un cri d’exclamation sur mon vélo en rejoignant mon bureau. J’ai cueilli au passage Montaigne, par lui même dont la sagesse et le goût de la vie sont une leçon à méditer en ces heures difficiles. Votre geste emprunt de solidarité et de générosité mérite vraiment d’être salué. Donc voilà, rendez-vous lors des prochaines opérations des livres suspendus.&nbsp;</div><div><br></div></div>","48.8997150508922","2.3763025392412","France","P14"
"583","Le Pont","Je suis venue habiter ce quartier il y a environ 22, 23 ans, à la fin des années 90. Il était glauque, il n’y avait que trois immeubles d’habitation et les entrepôts Macdonald et le boulevard Macdonald entre deux portes. Il n’y avait rien à voir, rien à faire, pas de magasins alimentaires, strictement rien du tout. On avait qu’une seule envie c’est d’en sortir pour aller de l’autre côté du pont à pied ou en bus. Il n’y avait pas de métro ici, pour commencer à être dans une ville.<div><br></div><div>On pouvait remarquer le matin quand on marchait ou qu’on prenait le bus, une très longue queue de personnes, d’hommes, de femmes et d’enfants. Très tôt le matin et jusque dans l’après-midi, une queue particulièrement sage, pas de bousculades, bien alignée jusqu’au trottoir. Il n’y avait pas de policiers, ni de gardes ou de sécurité pour les surveiller. Je me suis posée la question pour savoir de quoi il agissait. Sont-ils là pour un hébergement de nuit ? de jour ? une aide alimentaire ? Mais lorsque j’ai su que c’était un centre dédié aux demandeurs d’asile en France, j’ai eu un sentiment de honte de cet accueil sur ce trottoir par tous les temps.&nbsp;<div><br></div><div>&nbsp;Et un jour, le lieu a fermé et a été détruit et du jour au lendemain il n’y a plus eu de trace de toi, demandeur d’asile en France que j’ai vu tant de fois, tant d’heures sur le trottoir et je veux te dire que tu aies réussi à obtenir ton asile ou pas, j’espère que tu n’es pas tombé dans la clandestinité et la rude clandestinité de la vie. Que tu sois retourné chez toi ou pas, saches que ton passage est inscrit dans la mémoire du quartier et des gens du quartier, bien que maintenant ce soit une ville totalement différente. Sache aussi que si tu reviens dans ce quartier, que tu te retrouves là où il y avait ce lieu, là où tu as attendu tant d’heures, tu verras beaucoup de réfugiés.  Si tu repasses à cette ancienne adresse, tu te reconnaitras.&nbsp;</div></div>","48.8976574030191","2.37096548080444","France","P10"
"594","Le chant et le quartier ","Je suis arrivée dans le quartier en 1987. Quand on dit quartier, je veux dire quartier Charles Hermite, de l’autre côté de Rosa Parks, mon quartier actuel, pour mon métier de chanteuse.&nbsp;<div>Je suis montée à Paris de Limoges, où j’avais débuté à l’opéra de Limoges. J’étais intermittente du spectacle donc je n’étais pas trop dans le quartier, n’ayant pas d’enfants je n’avais pas tellement de liens avec les gens. Mais c’est en 2000 que j’ai commencé à travailler en région parisienne à faire un autre métier. J’ai aussi intégré l’élaboration d’un projet de Centre social dans le quartier Charles Hermite qui était piloté par le centre Torcy (centre social qui forme des travailleurs sociaux). On a fait les ateliers de l’avenir, donc ça m’a permis de rencontrer pas mal de gens. À cette époque aussi j’ai pu connaître l’association plurielle 18, une association culturelle et je leur ai proposé de faire un atelier de chant pour les gens du quartier. L’idée de faire une grande chorale à Porte d’Aubervilliers. J’ai fait ça pendant deux ans, j’ai eu des liens avec de nouvelles personnes. Et puis, après, j’ai travaillé en santé publique, je suis revenue sur Paris pour travailler dans une association, en 2010. En 2012, j’ai intégré grâce à cette association, le travail sur l’émergence d’un centre social qui est maintenant le centre social Rosa Parks. En 2012, je finissais les études au CNAM et j’avais proposé dans le cadre du CNAM (insertion professionnelle par la culture) de me servir du chant pour aider les gens francophones ou non francophones à travailler leur façon de s’exprimer à l’oral, faire des entretiens, des recherches d’embauche. Donc j’ai fait ce projet qui s’appelle le chant des mots. J’ai eu la chance de rencontrer au Pimms, un grand centre social qui s’appelle Espace 19 et j’ai fait des actions avec eux pendant quatre ans. Et parallèlement à ça, je continuais évidemment à aller dans des rencontres autour du centre social Rosa Parks qui a ouvert ses portes en 2016. Et bien évidemment je leur ai proposé de faire du chant dans le cadre du centre social avec l’idée de l’apprentissage du français, bon finalement ça ne s’est pas fait. J’ai simplement proposé de faire une chorale et aussi de chanter par rapport à des projets autour de la discrimination en 2017. On a chanté à la mairie du 19ème, dans plein de structures du 18eme et 19eme arrondissement. Avec cette chorale on fait beaucoup de sorties culturelles. On a la chance d’avoir la Philharmonie pas loin, pas le CentQuatre mais un peu plus loin l’Opéra Comique. Donc finalement, le chant m’a aidé à m’insérer dans le quartier, à faire des rencontres et à partager ma passion de la musique, comment on peut voyager dans plusieurs langues, espaces culturels. Je tiens à dire qu’on a fait une sortie au musée de l’immigration avec des élèves et le centre social espace 19.</div><div><br></div>","48.8998037596498","2.36977140014106","France","P13"
"586","Le BM","J’avais à peine 9 ans. L’âge des rêves et des histoires fabuleuses. C’est aussi un âge où on ne se rend pas bien compte des réalités aussi dramatiques soient-elles. Mon enfance d’il y a 20 ans commence dans un quartier du 19ème pas loin des Buttes Chaumont, dans un semi ghetto. Une chambre de bonne pour une famille de 7 gosses. Un quartier plutôt convivial où l’expression de chacun n’était remplie que de vivre ensemble, de paix et de multiculturalisme. J’avais des amis de toutes les couleurs. Je me sentais ni plus ni moins différents des autres. La situation financière était caduque, l’appartement invivable. Passons les huissiers, l’expulsion, les péripéties qui s’en suit pendant deux ans de silence. Dans les hôtels reculés de la ville on attendait un espoir. Une nouvelle, un lieu où vivre convenablement. Et un beau jour, en 2001, la nouvelle arriva. Un nouveau départ, Bd Macdonald. À ma plus grande surprise, le quartier était vide, rien à la ronde, pas de stations de métro, ni de boutiques intéressantes. Un taudis que dis-je, un environnement vide de sens. Il y avait un parc qui contenait un terrain vague, une seule boulangerie et des femmes qui travaillait tout le long du boulevard. À 11 ans, cela n’avait pas tellement de sens. Je gardais en tête mon ancien quartier. Je devais me refaire des amis, une équipe solide car en vrai tout semblait plus loin en bord de ville. On était comme un village où tous les habitants se connaissaient. On s’appelait les « BM » pour le boulevard Macdonald. Le temps de réaliser tout cela, une bonne nouvelle arriva. Quinze années plus tard, l’arrivée de la gare de Rosa Parks et de toutes les entreprises, le quartier se réveille et des ponts se créent. Les portes s’ouvrent et j’ai pu me reconnecter avec le monde et voir la joie que ça apporte dans le quartier.","48.8987702555899","2.37270891666412","France","P11"
"593","La forme","J’arrive dans le quartier de Rosa Parks en 2012 avec les nouveaux logements construits.<div>Au printemps 2018, je perds mon emploi. En décembre 2018, un projet de territoire zéro chômeur longue durée voit le jour. Ce projet me passionne et je deviens bénévole. Parallèlement à ce bénévolat j’essaye de connaitre mieux le quartier. Pour connaitre quelque chose, je le dessine.&nbsp;</div><div>Je sais ce que je vois quand je l’ai dessiné.</div><div><br></div><div>Mon motif de travail ce sont les constructions, pas les personnes pour qu’elles ne se sentent pas agressées. Un matin d’été tôt, avec mon matériel en poche je remontais l’allée Césaria Evora. Entre deux voitures stationnant il y avait quelque chose, une forme, une sorte de boule recouverte entièrement d’une couverture grise. Réalisant, choquée que c’était une personne, j’ai essayé de la dessiner. Très vite, elle a bougé légèrement. Je suis partie.</div><div><br></div>","48.8980450712085","2.37983252883147","France","P12"
"567","Caminar sin patrón","&nbsp;<span style=""color: inherit; font-family: inherit;"">Nos encontramos en un edificio que durante años fue una Casa Textil. Aquí vivían las mujeres que trabajaban en las empresas textiles del barrio o bien tenían aquí sus talleres de costura. Entre ellas hacían red para conciliar su trabajo y la crianza de sus hijos.</span><div><span style=""color: inherit; font-family: inherit;"">La costura es mi vida, coso desde niña y empecé cosiendo vestiditos para las muñecas de mis sobrinas. Nadie de mi familia cosía, nadie tenía esa paciencia, y para mí era el juego que más feliz me hacía.</span></div><div><span style=""color: inherit; font-family: inherit;"">Unos años más tarde empecé a estudiar por mi cuenta, yo veía cómo estaban las mujeres en las fábricas textiles de mi ciudad, lo sacrificado que era el trabajo y aprendí de manera autodidacta para poder coser en casa. En la costura nunca se para de estudiar, cada temporada aparecen nuevos patrones y con mucha rapidez se renuevan modas con características particulares.&nbsp;</span><span style=""color: inherit; font-family: inherit;"">La costura siempre está innovando, siempre está cambiando,
 
aparecen tejidos nuevos, las mejores telas no son las más caras, y es muy importante conocer la calidad.</span></div><div><span style=""color: inherit; font-family: inherit;"">En mi país me gustaba mirar los escaparates buscando nuevas modas para mis clientas y familiares. De ahí, pasaba por la tienda de telas, compraba la que mejor se adaptara a aquella prenda y me iba a mi taller. Conocía tan bien las medidas de las mujeres a quienes les confeccionaba la ropa que no necesitaba calcular el tallaje. Ellas venían directamente para la prueba.
En mi país hacía muchos encargos para bodas, bautizos, cumpleaños, celebraciones, ... mi trabajo consistía en crear prendas nuevas para mis clientas.
He trabajado mucho para crear el taller de costura en mi casa donde el único patrón que existe es la silueta de mis clientas y gracias a la costura puedo tener independencia económica y no depender de empresas jerarquizadas.
A mí me gusta estar en mi casa y coser escuchando música. Cuando salgo a la calle es para comprar lo que necesito y no me gusta entretenerme. Yo me relaciono con el mundo exterior a través de las conversaciones con mis clientas, ellas me traen al taller la vida de fuera. Mientras voy cosiendo vamos conversando y así vivo también lo que ocurre en el exterior. En algunas ocasiones me convierto en esa persona que escucha con paciencia las situaciones complicadas que están pasando mis clientas.</span></div><div><span style=""color: inherit; font-family: inherit;"">En Barcelona no me gusta caminar, miro algún que otro escaparate, pero desde mi llegada mi maquina no puede inventar, solo me llegan arreglos de prendas que ya existen y nadie confía en mi profesionalidad para pedirme la confección de una nueva prenda.
Ahora he vuelto a hacer vestidos y muñecas. En esta ocasión son muñecas que representan mujeres referentes de la historia, como práctica de reivindicación. Se llaman Sindirebels, utilizamos retales para su confección y en el transcurso de su creación nos dejamos inspirar por lo que esas mujeres consiguieron a lo largo de sus vidas.</span></div>","41.3837763170945","2.18246568097813","España","B6"
"566","Mi barrio, mi hogar.","En árabe la palabra Raval quiere decir vecindario y yo vivo acá en el Barrio El Raval de Barcelona. En un ático pequeño pero grande en flores, hierbas y buena vista.
Ya lo he bordado en simple, limitado por La Rambla, calle Pelai, Ronda Sant Antoni y Sant Pere, se dice que El Raval tiene forma de diamante…Uno muy en bruto, multicolor-multisabor, que a tres años de mi llegada ya siento como propio. 
Por acá varias veces a la semana tomo rumbo a La Bonne desde donde conspiramos con mis compas de Sindihogar para hacerle frente a esta vida migrante. La historia de lucha  que tejemos cada día da para otro capítulo.  
Por ahora seguiré por acá, pensando en la unidad de clase entre mujeres más allá de su raza o procedencia…La historia de pobreza femenina que tiene mi barrio de origen obrero
Y llego a ésta su  Rambla - Porque muy cerquita, en esta pequeña calle, se ubica el Lokal,  punto de encuentro de luchas y resistencias: librería, tienda de música y autoorganización comunitaria.
Fundador y alma del LoKal, activista emblemático de Barcelona, Iñaki García, forma parte del colectivo que gestiona este lugar hace 30 años. 
El libro que me muestra es: La Revuelta de las Mujeres. Se trata del histórico alzamiento de 1918. De ese enero tan frío y duro, como combativo en Ciutat Vella. 
Poco falta para el término de la Gran Guerra.  Los ingentes beneficios provocados por la neutralidad española no han repercutido en los salarios. El jornal está congelado desde el inicio del conflicto. Intermediarios y comerciantes acaparan y especulan con los productos básicos. El  carbón escasea y se adultera en una espiral de precios al alza, que arrastra alimentos y alquileres. Los hogares obreros no consiguen asegurar la subsistencia y las mujeres, era que no, deciden plantarse. Trabajadoras textiles, desde las fábricas o pequeños talleres, son las que inician la revuelta.
Sí, podemos decir que la historia de los pobres es la no oficial, pero la de las mujeres que han salido a la calle, a luchar por sus demandas,  ni siquiera alcanza para eso, pues simplemente ha sido invisibilizada.
Migrante es quien busca habitar plenamente. Y para hacerlo bien vale una buena cuota de curiosidad. Mi barrio, mi hogar, la historia de mi nueva gente…Me interesa todo!&nbsp;","41.3794920736616","2.16717392206192","España","B5"
"565","Suelo pensar geográficamente","Suelo pensar geográficamente, observo lo bello de los lugares, me maravillo de ellos, miro los colores del cielo, sus nubes, sus puestas de sol y disfruto de lo efímero. También a veces observo desde la territorialidad me maravillo del ímpetu de algunos territorios, admiro sus luchas y resistencias. 

Cuando paseo por la calles del casco antiguo de la ciudad; no puedo dejar de transportarme a siglos anteriores, el parque de la ciudadella me lleva a las exposiciones universales que significaron la vulneración de todos los derechos de pueblos enteros, subordinados a los intereses de la ciudad condal en su apogeo; en estos años he emprendido (hemos) un viaje: el de destapar una verdad para no volver atrás, una verdad colectiva, una herida en común, esta, que muchas reivindicamos, desde los afectos, desde la lucha, desde la militancia.

Reconocemos nuestra casa/hogar/manada ahí lejos de las tierras que a muchas nos vieron nacer; hacemos/creamos/construimos un mundo mejor que habitamos hoy desde el amor y el apoyo mutuo.&nbsp;","41.3823458628633","2.17490941286087","España","B4"
"595","Fuente de Canaletas","Me encuentro en la fuente de Canaletas. Es habitual que las personas que vienen a visitar Barcelona hagan el ritual de beber agua para volver a la ciudad, como reza la leyenda. A mí me gusta pensar que al beber agua de la fuente, la ciudad me seguirá ayudando a encontrar lo que necesito para estar aquí con mi familia.","41.3852154522714","2.17018604278565","España","B19"
